userName,score,content,at
A Google user,5,"I have been used a moniepoint , but business and personal moniepoint both working smartha, quick respond, avoid dispute, available network thank you so much",2025-05-31 01:05:43
A Google user,5,very good app,2025-05-31 00:53:51
A Google user,5,excellent,2025-05-31 00:15:17
A Google user,5,best so far,2025-05-31 00:06:02
A Google user,5,"Excellent, I 💕 it functions",2025-05-30 23:24:19
A Google user,5,It is fast and reliable,2025-05-30 23:14:05
A Google user,5,Fast and easy to use,2025-05-30 22:37:14
A Google user,5,cool,2025-05-30 22:37:12
A Google user,5,"So far it's the best app I use for transfer,it has never failed me for once.., at least not yet.",2025-05-30 22:26:32
A Google user,5,"my transaction go smoothly, I enjoy it so reliable and fast.",2025-05-30 22:17:12
A Google user,5,fantastic 😍,2025-05-30 21:41:56
A Google user,5,fantastically fantastic,2025-05-30 21:23:16
A Google user,3,So gud,2025-05-30 21:14:13
A Google user,5,I love it,2025-05-30 20:52:36
A Google user,5,lovely,2025-05-30 20:39:11
A Google user,4,it was good with the network and all,2025-05-30 20:25:15
A Google user,5,"awesome, fast and reliable",2025-05-30 20:07:01
A Google user,4,Very interested,2025-05-30 19:53:53
A Google user,4,Quite easy to do do transfer compared to other banks nice Job,2025-05-30 19:39:49
A Google user,1,good,2025-05-30 19:34:09
A Google user,5,world 🌎 best in banking sector,2025-05-30 19:20:44
A Google user,5,this is the best bank so far,2025-05-30 19:18:39
A Google user,5,More than I expected.... Awesome,2025-05-30 18:59:18
A Google user,5,Good 👍,2025-05-30 18:47:42
A Google user,5,Best of the Best,2025-05-30 18:46:08
A Google user,5,"awesome, very fast and reliable, I love it 😻.",2025-05-30 18:43:45
A Google user,5,Great experience,2025-05-30 18:35:05
A Google user,5,I love it,2025-05-30 18:33:19
A Google user,5,THE BEST BANKING APP FOR ANYONE DAY TO DAY ACTIVITY,2025-05-30 18:26:48
A Google user,5,Good,2025-05-30 18:22:23
A Google user,5,I like this app because it's easy to transact with. at first I was regretting of buying the POS because they cut a lot of charge and the battery doesn't last longer but as time goes I began to see the wonders of the app and the POS began to function well. the app is so nice.,2025-05-30 18:04:48
A Google user,5,I love moniepoint,2025-05-30 17:53:55
A Google user,5,amazing ✌️✌️✌️,2025-05-30 17:52:35
A Google user,4,A very stressless transaction with monipoint. I recommend it to any one.,2025-05-30 17:51:53
A Google user,5,moniepoint is a sure deal anytime,2025-05-30 17:45:11
A Google user,5,thanks a million,2025-05-30 17:43:50
A Google user,5,very very very good. 99/100,2025-05-30 17:29:52
A Google user,5,good,2025-05-30 17:25:00
A Google user,5,Great App,2025-05-30 17:18:28
A Google user,5,super good,2025-05-30 17:18:23
A Google user,5,I'm able to go to My account,2025-05-30 17:13:05
A Google user,5,I really love this app so amazing,2025-05-30 17:07:07
A Google user,4,very nice but network sometimes make person stranded,2025-05-30 17:03:37
A Google user,5,"All operations with Moniepoint is seemless. So far, I don't have any issues with them and I hope to keep making progress in my Business using Moniepoint Account. Thank You Moniepoint. We do appreciate your services to us your customers.",2025-05-30 16:59:23
A Google user,3,it's a wonderful experience for me i really appreciate this but sometimes it seems like something strange because the update can still 🤔 stress like hmmm,2025-05-30 16:53:05
A Google user,5,smooth and easy,2025-05-30 16:29:32
A Google user,5,transaction with moniepoint is the best,2025-05-30 16:28:38
A Google user,5,nice 1,2025-05-30 16:28:25
A Google user,5,Very good and fast.,2025-05-30 16:09:27
A Google user,5,"So easy, convenient and secured",2025-05-30 16:09:26
A Google user,5,fantastic,2025-05-30 16:00:32
A Google user,5,much good,2025-05-30 15:57:50
A Google user,1,Fast transection and trusted app,2025-05-30 15:55:37
A Google user,5,very good,2025-05-30 15:55:16
A Google user,5,"very good ,with an awesome network",2025-05-30 15:30:44
A Google user,5,this app has an excellent network.is the best app for Ur transactions,2025-05-30 15:19:31
A Google user,1,very good,2025-05-30 15:17:53
A Google user,5,Monie point are the best,2025-05-30 15:17:30
A Google user,5,Good,2025-05-30 15:10:28
A Google user,2,I'm so much in love with the app the app is always fast and reliable,2025-05-30 14:55:33
A Google user,5,good,2025-05-30 14:44:43
A Google user,2,fantastic,2025-05-30 14:39:26
A Google user,5,great,2025-05-30 14:36:57
A Google user,5,Fast and reliable,2025-05-30 14:36:25
A Google user,5,good,2025-05-30 14:32:37
A Google user,5,the banking is superb,2025-05-30 14:30:28
A Google user,5,awesome,2025-05-30 14:28:48
A Google user,5,i love it,2025-05-30 14:17:52
A Google user,5,"Very good, fast transfers, easy account opening",2025-05-30 14:12:21
A Google user,5,I love the app so much and it was good and also cool,2025-05-30 14:12:09
A Google user,5,Fast and reliable 💪💪,2025-05-30 14:10:54
A Google user,5,good app and easy to use. you all need this app,2025-05-30 14:08:40
A Google user,5,very good and nice 👍👍👍👍👍,2025-05-30 14:07:21
A Google user,5,The app is the best ❤️ No mobile banking app can compete 🔥,2025-05-30 14:02:42
A Google user,5,very okay and reliable,2025-05-30 14:00:44
A Google user,5,i love this,2025-05-30 13:58:19
A Google user,5,very fast. pls I need code for transaction on ussd,2025-05-30 13:57:57
A Google user,5,very fantastic 😍 fast and reliable I love 💞 Moniepoint,2025-05-30 13:52:53
A Google user,5,Very good i am very happy using moniepoint business,2025-05-30 13:52:49
A Google user,5,They're confident and reliable to trust in there banking systems... I'm 100% rest assured of there service provider and they make a good transaction on anynif the usual you want to use either voucher or paying some other bills like utility or and Chanel mostly there Eko electricity that's where you can pay without any delay..,2025-05-30 13:41:41
A Google user,5,Good,2025-05-30 13:30:40
A Google user,5,"very fast, and reliable app I love moniepoint.",2025-05-30 13:27:50
A Google user,5,best online banking,2025-05-30 13:23:04
A Google user,5,The app is great 👍🏽,2025-05-30 13:19:24
A Google user,5,the services is second to none,2025-05-30 13:19:22
A Google user,2,The Charge is much and you guys have to do something about it,2025-05-30 13:15:54
A Google user,5,wonderfully perfect,2025-05-30 13:11:00
A Google user,5,"Vey good , but I think the charges rate are way too unnecessary, it's shouldn't be be for all transactions please modify that , Thank you .",2025-05-30 13:04:52
A Google user,5,awesome experience with moniepoint the mfb to use,2025-05-30 13:04:50
A Google user,4,the banking experience is very good I love it,2025-05-30 13:01:08
A Google user,3,better,2025-05-30 12:59:00
A Google user,5,Seamless transaction and very quick. Money drops as soon as transfer is concluded.,2025-05-30 12:56:00
A Google user,5,Good app,2025-05-30 12:41:28
A Google user,5,good experience,2025-05-30 11:50:43
A Google user,5,this app is very nice,2025-05-30 11:42:02
A Google user,5,nice 👍,2025-05-30 11:16:07
A Google user,1,poor,2025-05-30 11:14:05
A Google user,5,"I love this, it's lovely and easy process",2025-05-30 10:53:29
A Google user,5,thanks 😊 for making me smile again u guys are the best 😍,2025-05-30 10:53:04
A Google user,5,Good,2025-05-30 09:41:49
A Google user,5,very good,2025-05-30 09:38:58
A Google user,5,good,2025-05-30 09:20:47
A Google user,5,nice,2025-05-30 07:45:44
A Google user,5,"super cool 😎, I enjoy my transactions and easily resolve disputes",2025-05-30 06:35:54
A Google user,5,the app is good,2025-05-30 06:06:29
A Google user,5,good,2025-05-30 05:50:28
A Google user,5,actually the app is fantastic but I always have an issues with their USSD code why is it that any time I want to login with the code the Will not allow me to login please i will like you guys to work on it please thanks,2025-05-30 05:31:32
A Google user,4,fix your ussd service haba,2025-05-30 04:55:20
A Google user,5,very useful,2025-05-30 02:17:01
A Google user,5,I love this app very nice,2025-05-30 01:32:14
A Google user,4,"The app is not working on my android phone, i only login using a web browser.",2025-05-29 23:21:11
A Google user,5,very nice,2025-05-29 23:12:45
A Google user,5,best banking network ever hurray,2025-05-29 21:51:49
A Google user,4,The Service is exceptional except I don't recieve cash back from transaction,2025-05-29 21:29:43
A Google user,5,very nice,2025-05-29 19:56:14
A Google user,5,it has really been working so good buh the charges are much and the person am transferring money to should not see the charges,2025-05-29 19:15:34
A Google user,4,Good,2025-05-29 17:45:53
A Google user,5,a very nice and reliable app,2025-05-29 17:20:14
A Google user,3,Nice app forever 🥰,2025-05-29 16:07:16
A Google user,5,proud with you,2025-05-29 14:33:11
A Google user,5,nice,2025-05-29 13:48:58
A Google user,5,godod,2025-05-29 13:04:02
A Google user,5,fake news on borrowing loan,2025-05-29 12:59:32
A Google user,5,Awesome!,2025-05-29 12:01:54
A Google user,5,Very nice app,2025-05-29 10:44:37
A Google user,5,cool too good,2025-05-29 10:26:26
A Google user,5,you are the best,2025-05-29 10:22:24
A Google user,5,good moniepoint,2025-05-29 10:06:18
A Google user,5,Smooth,2025-05-29 08:26:05
A Google user,1,The app is too slow to open. Haven't been able to open it for one week now. Please work on it,2025-05-29 08:22:47
A Google user,2,your ussd service is always down Why?,2025-05-29 06:55:42
A Google user,3,slow after login in displaying dashboard information,2025-05-29 06:43:46
A Google user,4,"I'm very appreciative that I found myself having a Moniepoint account, easy withdrawal, transfer, and purchase airtime. Thank you Moniepoint.",2025-05-29 00:38:05
A Google user,5,so satisfied,2025-05-28 23:29:54
A Google user,5,excellent,2025-05-28 22:23:32
A Google user,3,Fast and reliable,2025-05-28 22:16:42
A Google user,5,strong and reliable organizations,2025-05-28 22:04:04
A Google user,5,good,2025-05-28 22:03:37
A Google user,5,satisfied,2025-05-28 20:28:37
A Google user,4,You guys are doing great!,2025-05-28 20:05:19
A Google user,5,moniepoint is the best,2025-05-28 19:35:10
A Google user,5,excellent,2025-05-28 18:35:06
A Google user,3,"your ussd is always unavailable, this will limit users from joining your bank especially the rurals who are skeptical about internet or careless about smart phone.",2025-05-28 18:27:18
A Google user,5,Very nice app,2025-05-28 18:19:14
A Google user,5,superb makes my savings easy.,2025-05-28 17:03:01
A Google user,5,very good app to be use,2025-05-28 16:36:48
A Google user,5,very ok,2025-05-28 15:16:34
A Google user,1,is fast and reliable,2025-05-28 14:54:58
A Google user,5,Moniepoint is the best,2025-05-28 14:18:38
A Google user,5,good,2025-05-28 13:38:23
A Google user,4,very fast and reliable I love this app,2025-05-28 12:40:37
A Google user,2,you guys should do better for three days now am unable to transfer money from my account i don't know if it's only me or it happening to others as well am so disappointed,2025-05-28 11:13:06
A Google user,4,I can't update my account,2025-05-28 10:36:55
A Google user,1,"I was a little bit disappointed with this app, I will enter the app to log in then the version is out dated that till I will update it before and since then, I have updated the app and am still seeing the same write up I don't know whether the issue is from my phone or from the app. If it's from the app then you people should fix it because I can't continue using this app like this and the didn't even allow me to log in self. thanks 🙏",2025-05-28 09:56:49
A Google user,5,it's a nice app but please I need loan,2025-05-28 09:10:42
A Google user,5,nice💯,2025-05-28 08:12:30
A Google user,5,great 👍,2025-05-28 07:48:34
A Google user,5,good as well,2025-05-28 07:33:46
A Google user,5,"please I can not log in to my app,it was telling me to update and if I want to update it will not give me access to that",2025-05-28 05:58:44
A Google user,4,i will like to make this App for making transaction and the app is good for me As I can see Allowed me to make a cash back instantly thought my experience with my email address and my mobile phone number is not a big deal about updating me your reward thank you but I'm going back and get some new reward,2025-05-28 02:06:50
A Google user,5,Good,2025-05-28 01:40:53
A Google user,5,best,2025-05-28 01:19:06
A Google user,2,help me keep my money safety thank you moniepoint,2025-05-27 23:16:43
A Google user,5,very good,2025-05-27 21:07:56
A Google user,5,I love you Moniepoint,2025-05-27 20:08:09
A Google user,5,perfect and good in transaction,2025-05-27 19:36:18
A Google user,5,I love it,2025-05-27 19:09:53
A Google user,5,But cash back is not working again,2025-05-27 18:22:32
A Google user,1,rubbish,2025-05-27 14:44:04
A Google user,5,fast and reliable,2025-05-27 13:11:58
A Google user,5,Moniepoint is the best bank ever,2025-05-27 11:49:41
A Google user,4,good,2025-05-27 10:33:46
A Google user,3,"Very nice app and easy to use, but whatever u do, do not purchase Airtime from them, they will debit you and not credit you.",2025-05-27 09:39:25
